time_point,gene,column,row,value
39h,PA14_62570,6,9,1536522
39h,PA14_62570,8,23,0
44h,PA14_62570,6,9,1564231
44h,PA14_62570,8,23,0
44h,PA14_62570,6,9,1619962
44h,PA14_62570,8,23,0
44h,PA14_62570,6,9,1637084
44h,PA14_62570,8,23,0
44h,PA14_62570,6,9,1703658
44h,PA14_62570,8,23,0
69h,PA14_62570,6,9,2104596
69h,PA14_62570,8,23,0
69h,PA14_62570,6,9,2035640
69h,PA14_62570,8,23,0
69h,PA14_62570,6,9,2055806
69h,PA14_62570,8,23,0
69h,PA14_62570,6,9,2094058
69h,PA14_62570,8,23,0
89h,PA14_62570,6,9,2549362
89h,PA14_62570,8,23,0
89h,PA14_62570,6,9,2419902
89h,PA14_62570,8,23,0
89h,PA14_62570,6,9,2464238
89h,PA14_62570,8,23,0
89h,PA14_62570,6,9,2625946
89h,PA14_62570,8,23,0
13h,PA14_43840,16,23,1333107
13h,PA14_43840,16,23,2066444
13h,PA14_43840,16,23,2175276
13h,PA14_43840,16,23,2284890
19h,PA14_43840,16,23,2372588
19h,PA14_43840,16,23,2436794
19h,PA14_43840,16,23,2642268
19h,PA14_43840,16,23,2730016
39h,PA14_43840,16,23,6355872
39h,PA14_43840,16,23,6415450
39h,PA14_43840,16,23,7123127
39h,PA14_43840,16,23,6878209
44h,PA14_43840,16,23,7614893
44h,PA14_43840,16,23,7324570
44h,PA14_43840,16,23,8068287
44h,PA14_43840,16,23,8191541
69h,PA14_43840,16,23,10769727
69h,PA14_43840,16,23,11571430
69h,PA14_43840,16,23,11678935
69h,PA14_43840,16,23,11575897
89h,PA14_43840,16,23,12325334
89h,PA14_43840,16,23,13238940
89h,PA14_43840,16,23,13286381
89h,PA14_43840,16,23,13108783
13h,PA14_59560,16,21,1827154
13h,PA14_59560,16,21,2098890
13h,PA14_59560,16,21,2186004
13h,PA14_59560,16,21,2196302
19h,PA14_59560,16,21,2520557
19h,PA14_59560,16,21,2506058
19h,PA14_59560,16,21,2686311
19h,PA14_59560,16,21,2564789
39h,PA14_59560,16,21,5199741
39h,PA14_59560,16,21,5407773
39h,PA14_59560,16,21,5670400
39h,PA14_59560,16,21,5893556
44h,PA14_59560,16,21,6703947
44h,PA14_59560,16,21,6311569
44h,PA14_59560,16,21,6760398
44h,PA14_59560,16,21,7380827
69h,PA14_59560,16,21,10156649
69h,PA14_59560,16,21,10164148
69h,PA14_59560,16,21,10936495
69h,PA14_59560,16,21,11049294
89h,PA14_59560,16,21,11661213
89h,PA14_59560,16,21,11640840
89h,PA14_59560,16,21,12319477
89h,PA14_59560,16,21,12095582
13h,PA14_36890,16,19,486169
13h,PA14_36890,16,19,1877756
13h,PA14_36890,16,19,2348026
13h,PA14_36890,16,19,2215316
19h,PA14_36890,16,19,2516246
19h,PA14_36890,16,19,2478606
19h,PA14_36890,16,19,2807164
19h,PA14_36890,16,19,2842975
39h,PA14_36890,16,19,4246507
39h,PA14_36890,16,19,4411156
39h,PA14_36890,16,19,4631257
39h,PA14_36890,16,19,4433397
44h,PA14_36890,16,19,6461025
44h,PA14_36890,16,19,6624148
44h,PA14_36890,16,19,6970506
44h,PA14_36890,16,19,7082234
69h,PA14_36890,16,19,10145195
69h,PA14_36890,16,19,10369175
69h,PA14_36890,16,19,11140007
69h,PA14_36890,16,19,11169204
89h,PA14_36890,16,19,11718086
89h,PA14_36890,16,19,11901892
89h,PA14_36890,16,19,12727301
89h,PA14_36890,16,19,12356454
13h,PA14_27480,16,17,1610430
13h,PA14_27480,16,17,1643521
13h,PA14_27480,16,17,1753048
13h,PA14_27480,16,17,2020299
19h,PA14_27480,16,17,2353366
19h,PA14_27480,16,17,2450842
19h,PA14_27480,16,17,2594532
19h,PA14_27480,16,17,2600075
39h,PA14_27480,16,17,5387725
39h,PA14_27480,16,17,4896957
39h,PA14_27480,16,17,5760211
39h,PA14_27480,16,17,6071637
44h,PA14_27480,16,17,6454491
44h,PA14_27480,16,17,6518360
44h,PA14_27480,16,17,6989835
44h,PA14_27480,16,17,7178317
69h,PA14_27480,16,17,10663689
69h,PA14_27480,16,17,10700843
69h,PA14_27480,16,17,11575057
69h,PA14_27480,16,17,11775236
89h,PA14_27480,16,17,12422056
89h,PA14_27480,16,17,12487427
89h,PA14_27480,16,17,13140337
89h,PA14_27480,16,17,13369537
13h,PA14_45840,16,15,456944
13h,PA14_45840,16,15,329155
13h,PA14_45840,16,15,1757698
13h,PA14_45840,16,15,1509365
19h,PA14_45840,16,15,2202973
19h,PA14_45840,16,15,2422296
19h,PA14_45840,16,15,2617542
19h,PA14_45840,16,15,2697520
39h,PA14_45840,16,15,4700503
39h,PA14_45840,16,15,4348817
39h,PA14_45840,16,15,4923771
39h,PA14_45840,16,15,4907033
44h,PA14_45840,16,15,5843507
44h,PA14_45840,16,15,5763822
44h,PA14_45840,16,15,5626016
44h,PA14_45840,16,15,6907350
69h,PA14_45840,16,15,9225752
69h,PA14_45840,16,15,9428061
69h,PA14_45840,16,15,10642814
69h,PA14_45840,16,15,10775032
89h,PA14_45840,16,15,10924204
89h,PA14_45840,16,15,10948191
89h,PA14_45840,16,15,12076606
89h,PA14_45840,16,15,12376939
13h,PA14_68460,16,13,1637712
13h,PA14_68460,16,13,418771
13h,PA14_68460,16,13,1983117
13h,PA14_68460,16,13,1651500
19h,PA14_68460,16,13,2416941
19h,PA14_68460,16,13,2497879
19h,PA14_68460,16,13,2793169
19h,PA14_68460,16,13,2652775
39h,PA14_68460,16,13,4261925
39h,PA14_68460,16,13,4115153
39h,PA14_68460,16,13,4748740
39h,PA14_68460,16,13,4781814
44h,PA14_68460,16,13,6387843
44h,PA14_68460,16,13,6151932
44h,PA14_68460,16,13,6859969
44h,PA14_68460,16,13,7190190
69h,PA14_68460,16,13,9844396
69h,PA14_68460,16,13,9849210
69h,PA14_68460,16,13,11173857
69h,PA14_68460,16,13,11018778
89h,PA14_68460,16,13,11521259
89h,PA14_68460,16,13,11503294
89h,PA14_68460,16,13,12990369
89h,PA14_68460,16,13,12379075
13h,PA14_33130,16,11,438827
13h,PA14_33130,16,11,459598
13h,PA14_33130,16,11,1735368
13h,PA14_33130,16,11,384898
19h,PA14_33130,16,11,2411361
19h,PA14_33130,16,11,2398660
19h,PA14_33130,16,11,2392775
19h,PA14_33130,16,11,2525322
39h,PA14_33130,16,11,4521819
39h,PA14_33130,16,11,4153986
39h,PA14_33130,16,11,4505625
39h,PA14_33130,16,11,4742064
44h,PA14_33130,16,11,6103805
44h,PA14_33130,16,11,5685528
44h,PA14_33130,16,11,6621786
44h,PA14_33130,16,11,6926893
69h,PA14_33130,16,11,9598761
69h,PA14_33130,16,11,9595690
69h,PA14_33130,16,11,10724754
69h,PA14_33130,16,11,10823699
89h,PA14_33130,16,11,11086190
89h,PA14_33130,16,11,11196966
89h,PA14_33130,16,11,12382052
89h,PA14_33130,16,11,12202196
13h,PA14_48030,16,9,419666
13h,PA14_48030,16,9,394912
13h,PA14_48030,16,9,797046
13h,PA14_48030,16,9,912613
19h,PA14_48030,16,9,2316063
19h,PA14_48030,16,9,2490324
19h,PA14_48030,16,9,2330429
19h,PA14_48030,16,9,2456981
39h,PA14_48030,16,9,4785799
39h,PA14_48030,16,9,4241787
39h,PA14_48030,16,9,4545215
39h,PA14_48030,16,9,5418500
44h,PA14_48030,16,9,6162933
44h,PA14_48030,16,9,5669786
44h,PA14_48030,16,9,6628167
44h,PA14_48030,16,9,6826695
69h,PA14_48030,16,9,9928678
69h,PA14_48030,16,9,9600767
69h,PA14_48030,16,9,10649386
69h,PA14_48030,16,9,10611469
89h,PA14_48030,16,9,11548818
89h,PA14_48030,16,9,11242171
89h,PA14_48030,16,9,12228285
89h,PA14_48030,16,9,11919439
13h,PA14_47080,16,7,406512
13h,PA14_47080,16,7,514193
13h,PA14_47080,16,7,1282521
13h,PA14_47080,16,7,905069
19h,PA14_47080,16,7,2248731
19h,PA14_47080,16,7,2388096
19h,PA14_47080,16,7,2266697
19h,PA14_47080,16,7,2292544
39h,PA14_47080,16,7,4024452
39h,PA14_47080,16,7,4173820
39h,PA14_47080,16,7,4298541
39h,PA14_47080,16,7,4235465
44h,PA14_47080,16,7,6053858
44h,PA14_47080,16,7,5793141
44h,PA14_47080,16,7,6428906
44h,PA14_47080,16,7,6590803
69h,PA14_47080,16,7,9496794
69h,PA14_47080,16,7,9494379
69h,PA14_47080,16,7,10381763
69h,PA14_47080,16,7,10257807
89h,PA14_47080,16,7,11082736
89h,PA14_47080,16,7,11226784
89h,PA14_47080,16,7,12032243
89h,PA14_47080,16,7,11411817
13h,PA14_10480,16,5,706918
13h,PA14_10480,16,5,486121
13h,PA14_10480,16,5,409478
13h,PA14_10480,16,5,738082
19h,PA14_10480,16,5,1971432
19h,PA14_10480,16,5,2320867
19h,PA14_10480,16,5,2183324
19h,PA14_10480,16,5,2270788
39h,PA14_10480,16,5,4127404
39h,PA14_10480,16,5,3981461
39h,PA14_10480,16,5,4284495
39h,PA14_10480,16,5,4821111
44h,PA14_10480,16,5,5794311
44h,PA14_10480,16,5,5450976
44h,PA14_10480,16,5,6245790
44h,PA14_10480,16,5,6099422
69h,PA14_10480,16,5,9148023
69h,PA14_10480,16,5,9110685
69h,PA14_10480,16,5,9895818
69h,PA14_10480,16,5,9912384
89h,PA14_10480,16,5,10770053
89h,PA14_10480,16,5,10704690
89h,PA14_10480,16,5,11512493
89h,PA14_10480,16,5,11314313
13h,PA14_27690,16,3,881387
13h,PA14_27690,16,3,1163339
13h,PA14_27690,16,3,638332
13h,PA14_27690,16,3,807836
19h,PA14_27690,16,3,2106002
19h,PA14_27690,16,3,2219418
19h,PA14_27690,16,3,2193937
19h,PA14_27690,16,3,2251584
39h,PA14_27690,16,3,4312533
39h,PA14_27690,16,3,4324914
39h,PA14_27690,16,3,5810296
39h,PA14_27690,16,3,5684514
44h,PA14_27690,16,3,6114050
44h,PA14_27690,16,3,5963917
44h,PA14_27690,16,3,6503035
44h,PA14_27690,16,3,6526441
69h,PA14_27690,16,3,9812038
69h,PA14_27690,16,3,9874816
69h,PA14_27690,16,3,10469778
69h,PA14_27690,16,3,10340699
89h,PA14_27690,16,3,11389402
89h,PA14_27690,16,3,11548679
89h,PA14_27690,16,3,12228240
89h,PA14_27690,16,3,11481221
13h,PA14_38970,16,1,606840
13h,PA14_38970,16,1,599584
13h,PA14_38970,16,1,891870
13h,PA14_38970,16,1,946177
19h,PA14_38970,16,1,2511550
19h,PA14_38970,16,1,2570136
19h,PA14_38970,16,1,2373667
19h,PA14_38970,16,1,2390744
39h,PA14_38970,16,1,5535917
39h,PA14_38970,16,1,6667976
39h,PA14_38970,16,1,7408011
39h,PA14_38970,16,1,7367476
44h,PA14_38970,16,1,7763368
44h,PA14_38970,16,1,7372330
44h,PA14_38970,16,1,9170408
44h,PA14_38970,16,1,8490748
69h,PA14_38970,16,1,12182637
69h,PA14_38970,16,1,13104191
69h,PA14_38970,16,1,12860104
69h,PA14_38970,16,1,12469438
89h,PA14_38970,16,1,14769562
89h,PA14_38970,16,1,14895317
89h,PA14_38970,16,1,14961547
89h,PA14_38970,16,1,14077683
13h,PA14_20260,14,23,1914511
13h,PA14_20260,14,23,1869064
13h,PA14_20260,14,23,1779685
13h,PA14_20260,14,23,2093143
19h,PA14_20260,14,23,2346367
19h,PA14_20260,14,23,2243871
19h,PA14_20260,14,23,2306971
19h,PA14_20260,14,23,2464779
39h,PA14_20260,14,23,5026485
39h,PA14_20260,14,23,3877203
39h,PA14_20260,14,23,4011424
39h,PA14_20260,14,23,4145735
44h,PA14_20260,14,23,6326397
44h,PA14_20260,14,23,5875632
44h,PA14_20260,14,23,5900946
44h,PA14_20260,14,23,6028159
69h,PA14_20260,14,23,9381562
69h,PA14_20260,14,23,8945113
69h,PA14_20260,14,23,9059418
69h,PA14_20260,14,23,9190836
89h,PA14_20260,14,23,10658253
89h,PA14_20260,14,23,10301268
89h,PA14_20260,14,23,10575892
89h,PA14_20260,14,23,10370030
13h,PA14_06030,14,21,1570387
13h,PA14_06030,14,21,1673748
13h,PA14_06030,14,21,1751471
13h,PA14_06030,14,21,1785100
19h,PA14_06030,14,21,2072770
19h,PA14_06030,14,21,2078140
19h,PA14_06030,14,21,2120169
19h,PA14_06030,14,21,2213705
39h,PA14_06030,14,21,3453983
39h,PA14_06030,14,21,3199359
39h,PA14_06030,14,21,3365086
39h,PA14_06030,14,21,3499900
44h,PA14_06030,14,21,3906527
44h,PA14_06030,14,21,3557621
44h,PA14_06030,14,21,3973531
44h,PA14_06030,14,21,3933273
69h,PA14_06030,14,21,6956385
69h,PA14_06030,14,21,6626582
69h,PA14_06030,14,21,6879881
69h,PA14_06030,14,21,6924560
89h,PA14_06030,14,21,8376681
89h,PA14_06030,14,21,7952866
89h,PA14_06030,14,21,8420952
89h,PA14_06030,14,21,8301744
13h,PA14_64460,14,19,1778168
13h,PA14_64460,14,19,1696316
13h,PA14_64460,14,19,1645605
13h,PA14_64460,14,19,1743123
19h,PA14_64460,14,19,2112203
19h,PA14_64460,14,19,2118560
19h,PA14_64460,14,19,2137321
19h,PA14_64460,14,19,2214761
39h,PA14_64460,14,19,3563385
39h,PA14_64460,14,19,3537537
39h,PA14_64460,14,19,3697160
39h,PA14_64460,14,19,3750507
44h,PA14_64460,14,19,3971337
44h,PA14_64460,14,19,3995486
44h,PA14_64460,14,19,4436088
44h,PA14_64460,14,19,4119572
69h,PA14_64460,14,19,7271530
69h,PA14_64460,14,19,6807317
69h,PA14_64460,14,19,7997642
69h,PA14_64460,14,19,7323545
89h,PA14_64460,14,19,8662662
89h,PA14_64460,14,19,8065185
89h,PA14_64460,14,19,9543639
89h,PA14_64460,14,19,8499810
13h,PA14_07400,14,15,1741682
13h,PA14_07400,14,15,1576128
13h,PA14_07400,14,15,1703437
13h,PA14_07400,14,15,1839411
19h,PA14_07400,14,15,2041731
19h,PA14_07400,14,15,2080988
19h,PA14_07400,14,15,2057194
19h,PA14_07400,14,15,2193243
39h,PA14_07400,14,15,3495284
39h,PA14_07400,14,15,3439231
39h,PA14_07400,14,15,3433771
39h,PA14_07400,14,15,3600796
44h,PA14_07400,14,15,3800627
44h,PA14_07400,14,15,3761793
44h,PA14_07400,14,15,3923487
44h,PA14_07400,14,15,3984395
69h,PA14_07400,14,15,6935732
69h,PA14_07400,14,15,6547033
69h,PA14_07400,14,15,6941058
69h,PA14_07400,14,15,8353475
89h,PA14_07400,14,15,8385087
89h,PA14_07400,14,15,7802175
89h,PA14_07400,14,15,8337629
89h,PA14_07400,14,15,9864200
13h,PA14_38630,14,13,1645021
13h,PA14_38630,14,13,827768
13h,PA14_38630,14,13,1595161
13h,PA14_38630,14,13,1757726
19h,PA14_38630,14,13,2009011
19h,PA14_38630,14,13,2032937
19h,PA14_38630,14,13,2022295
19h,PA14_38630,14,13,2074443
39h,PA14_38630,14,13,3335559
39h,PA14_38630,14,13,3356295
39h,PA14_38630,14,13,3413547
39h,PA14_38630,14,13,3459432
44h,PA14_38630,14,13,3699221
44h,PA14_38630,14,13,3976271
44h,PA14_38630,14,13,3682119
44h,PA14_38630,14,13,3733540
69h,PA14_38630,14,13,6575585
69h,PA14_38630,14,13,6288822
69h,PA14_38630,14,13,6646384
69h,PA14_38630,14,13,6695111
89h,PA14_38630,14,13,7982637
89h,PA14_38630,14,13,7574231
89h,PA14_38630,14,13,7923716
89h,PA14_38630,14,13,7863713
13h,PA14_34450,14,11,669405
13h,PA14_34450,14,11,676564
13h,PA14_34450,14,11,1635029
13h,PA14_34450,14,11,1667346
19h,PA14_34450,14,11,2016007
19h,PA14_34450,14,11,1960249
19h,PA14_34450,14,11,2071705
19h,PA14_34450,14,11,2051819
39h,PA14_34450,14,11,3381159
39h,PA14_34450,14,11,3335659
39h,PA14_34450,14,11,3476707
39h,PA14_34450,14,11,3481854
44h,PA14_34450,14,11,3947292
44h,PA14_34450,14,11,3845011
44h,PA14_34450,14,11,3815524
44h,PA14_34450,14,11,3965893
69h,PA14_34450,14,11,6546775
69h,PA14_34450,14,11,5989716
69h,PA14_34450,14,11,6635682
69h,PA14_34450,14,11,6756730
89h,PA14_34450,14,11,7871968
89h,PA14_34450,14,11,7229612
89h,PA14_34450,14,11,7941604
89h,PA14_34450,14,11,7959075
13h,PA14_52290,14,9,1290134
13h,PA14_52290,14,9,584778
13h,PA14_52290,14,9,870187
13h,PA14_52290,14,9,624994
19h,PA14_52290,14,9,1976694
19h,PA14_52290,14,9,1939284
19h,PA14_52290,14,9,1971391
19h,PA14_52290,14,9,2023125
39h,PA14_52290,14,9,3439373
39h,PA14_52290,14,9,3338585
39h,PA14_52290,14,9,3398686
39h,PA14_52290,14,9,3469356
44h,PA14_52290,14,9,4053826
44h,PA14_52290,14,9,3905980
44h,PA14_52290,14,9,3773723
44h,PA14_52290,14,9,3873873
69h,PA14_52290,14,9,6415145
69h,PA14_52290,14,9,6042882
69h,PA14_52290,14,9,6453889
69h,PA14_52290,14,9,6381663
89h,PA14_52290,14,9,7553836
89h,PA14_52290,14,9,7169077
89h,PA14_52290,14,9,7606640
89h,PA14_52290,14,9,7530448
13h,PA14_35370,14,7,810759
13h,PA14_35370,14,7,617739
13h,PA14_35370,14,7,1608365
13h,PA14_35370,14,7,1588338
19h,PA14_35370,14,7,1915010
19h,PA14_35370,14,7,1947826
19h,PA14_35370,14,7,2019010
19h,PA14_35370,14,7,2011197
39h,PA14_35370,14,7,3198741
39h,PA14_35370,14,7,3152812
39h,PA14_35370,14,7,3196481
39h,PA14_35370,14,7,3255939
44h,PA14_35370,14,7,3504425
44h,PA14_35370,14,7,3749913
44h,PA14_35370,14,7,3543548
44h,PA14_35370,14,7,3522080
69h,PA14_35370,14,7,6735491
69h,PA14_35370,14,7,6552694
69h,PA14_35370,14,7,7103053
69h,PA14_35370,14,7,7022424
89h,PA14_35370,14,7,8310639
89h,PA14_35370,14,7,8067201
89h,PA14_35370,14,7,8622992
89h,PA14_35370,14,7,8283315
13h,PA14_01180,14,5,1040168
13h,PA14_01180,14,5,753893
13h,PA14_01180,14,5,796810
13h,PA14_01180,14,5,1356670
19h,PA14_01180,14,5,1860678
19h,PA14_01180,14,5,1889689
19h,PA14_01180,14,5,1968406
19h,PA14_01180,14,5,2051968
39h,PA14_01180,14,5,3336404
39h,PA14_01180,14,5,3300444
39h,PA14_01180,14,5,3416142
39h,PA14_01180,14,5,3406187
44h,PA14_01180,14,5,4492861
44h,PA14_01180,14,5,3636907
44h,PA14_01180,14,5,4348710
44h,PA14_01180,14,5,3758714
69h,PA14_01180,14,5,6908722
69h,PA14_01180,14,5,6447950
69h,PA14_01180,14,5,7050098
69h,PA14_01180,14,5,6953498
89h,PA14_01180,14,5,8152354
89h,PA14_01180,14,5,7659864
89h,PA14_01180,14,5,8622614
89h,PA14_01180,14,5,8265372
13h,PA14_63650,14,3,1494814
13h,PA14_63650,14,3,699272
13h,PA14_63650,14,3,1076404
13h,PA14_63650,14,3,663367
19h,PA14_63650,14,3,2067022
19h,PA14_63650,14,3,1900034
19h,PA14_63650,14,3,1952948
19h,PA14_63650,14,3,1997217
39h,PA14_63650,14,3,3492398
39h,PA14_63650,14,3,3234539
39h,PA14_63650,14,3,3724069
39h,PA14_63650,14,3,3374302
44h,PA14_63650,14,3,4229071
44h,PA14_63650,14,3,3919207
44h,PA14_63650,14,3,4175968
44h,PA14_63650,14,3,4001851
69h,PA14_63650,14,3,6950673
69h,PA14_63650,14,3,6455996
69h,PA14_63650,14,3,7085444
69h,PA14_63650,14,3,6913718
89h,PA14_63650,14,3,8268673
89h,PA14_63650,14,3,7699354
89h,PA14_63650,14,3,8542351
89h,PA14_63650,14,3,7689785
13h,PA14_51620,14,1,1034062
13h,PA14_51620,14,1,820515
13h,PA14_51620,14,1,1562348
13h,PA14_51620,14,1,1150224
19h,PA14_51620,14,1,1058110
19h,PA14_51620,14,1,1086818
19h,PA14_51620,14,1,1977120
19h,PA14_51620,14,1,1954767
39h,PA14_51620,14,1,4844697
39h,PA14_51620,14,1,4457712
39h,PA14_51620,14,1,4486627
39h,PA14_51620,14,1,4654703
44h,PA14_51620,14,1,5648890
44h,PA14_51620,14,1,5131087
44h,PA14_51620,14,1,5132802
44h,PA14_51620,14,1,5254669
69h,PA14_51620,14,1,8242830
69h,PA14_51620,14,1,7670371
69h,PA14_51620,14,1,7735594
69h,PA14_51620,14,1,7729410
89h,PA14_51620,14,1,9636297
89h,PA14_51620,14,1,8819929
89h,PA14_51620,14,1,8706947
89h,PA14_51620,14,1,8211630
13h,PA14_70510,12,23,1668875
13h,PA14_70510,12,23,1439803
13h,PA14_70510,12,23,889480
13h,PA14_70510,12,23,1983146
19h,PA14_70510,12,23,2096922
19h,PA14_70510,12,23,2093273
19h,PA14_70510,12,23,2069831
19h,PA14_70510,12,23,2359013
39h,PA14_70510,12,23,3526891
39h,PA14_70510,12,23,3456574
39h,PA14_70510,12,23,3703717
39h,PA14_70510,12,23,3950357
44h,PA14_70510,12,23,5150050
44h,PA14_70510,12,23,3995334
44h,PA14_70510,12,23,4177777
44h,PA14_70510,12,23,4320089
69h,PA14_70510,12,23,7529512
69h,PA14_70510,12,23,7139090
69h,PA14_70510,12,23,7116044
69h,PA14_70510,12,23,7525735
89h,PA14_70510,12,23,8801934
89h,PA14_70510,12,23,8242354
89h,PA14_70510,12,23,8307550
89h,PA14_70510,12,23,8683436
13h,PA14_11530,12,21,1697820
13h,PA14_11530,12,21,1296527
13h,PA14_11530,12,21,1658238
13h,PA14_11530,12,21,1719621
19h,PA14_11530,12,21,2119525
19h,PA14_11530,12,21,2025760
19h,PA14_11530,12,21,2062199
19h,PA14_11530,12,21,2113427
39h,PA14_11530,12,21,3507674
39h,PA14_11530,12,21,3333239
39h,PA14_11530,12,21,3428825
39h,PA14_11530,12,21,3540772
44h,PA14_11530,12,21,3982266
44h,PA14_11530,12,21,3787775
44h,PA14_11530,12,21,3858877
44h,PA14_11530,12,21,3982547
69h,PA14_11530,12,21,6466920
69h,PA14_11530,12,21,6017065
69h,PA14_11530,12,21,6104473
69h,PA14_11530,12,21,6302958
89h,PA14_11530,12,21,7598113
89h,PA14_11530,12,21,7035215
89h,PA14_11530,12,21,7268272
89h,PA14_11530,12,21,7302460
13h,PA14_07530,12,19,1609118
13h,PA14_07530,12,19,1615550
13h,PA14_07530,12,19,1619775
13h,PA14_07530,12,19,1704974
19h,PA14_07530,12,19,2014447
19h,PA14_07530,12,19,2010203
19h,PA14_07530,12,19,2012835
19h,PA14_07530,12,19,2014204
39h,PA14_07530,12,19,3418282
39h,PA14_07530,12,19,3363095
39h,PA14_07530,12,19,3421337
39h,PA14_07530,12,19,3410357
44h,PA14_07530,12,19,3801918
44h,PA14_07530,12,19,3840654
44h,PA14_07530,12,19,3801813
44h,PA14_07530,12,19,3851011
69h,PA14_07530,12,19,6340283
69h,PA14_07530,12,19,5955346
69h,PA14_07530,12,19,5919877
69h,PA14_07530,12,19,5871526
89h,PA14_07530,12,19,7577859
89h,PA14_07530,12,19,6955570
89h,PA14_07530,12,19,7033430
89h,PA14_07530,12,19,6825502
13h,PA14_60900,12,17,1480696
13h,PA14_60900,12,17,1620977
13h,PA14_60900,12,17,1602723
13h,PA14_60900,12,17,1648302
19h,PA14_60900,12,17,1957093
19h,PA14_60900,12,17,1967726
19h,PA14_60900,12,17,2000295
19h,PA14_60900,12,17,2003422
39h,PA14_60900,12,17,3342300
39h,PA14_60900,12,17,3363687
39h,PA14_60900,12,17,3405209
39h,PA14_60900,12,17,3426795
44h,PA14_60900,12,17,3856642
44h,PA14_60900,12,17,3814518
44h,PA14_60900,12,17,3805921
44h,PA14_60900,12,17,3866751
69h,PA14_60900,12,17,6357873
69h,PA14_60900,12,17,5946703
69h,PA14_60900,12,17,6004992
69h,PA14_60900,12,17,6059044
89h,PA14_60900,12,17,7723630
89h,PA14_60900,12,17,7073644
89h,PA14_60900,12,17,7246310
89h,PA14_60900,12,17,7270130
13h,PA14_46770,12,15,1632339
13h,PA14_46770,12,15,1594204
13h,PA14_46770,12,15,1538265
13h,PA14_46770,12,15,1637736
19h,PA14_46770,12,15,1958195
19h,PA14_46770,12,15,1926517
19h,PA14_46770,12,15,1930936
19h,PA14_46770,12,15,2014450
39h,PA14_46770,12,15,3313654
39h,PA14_46770,12,15,3269761
39h,PA14_46770,12,15,3212960
39h,PA14_46770,12,15,3417988
44h,PA14_46770,12,15,3910926
44h,PA14_46770,12,15,3660593
44h,PA14_46770,12,15,3691338
44h,PA14_46770,12,15,3787868
69h,PA14_46770,12,15,6176669
69h,PA14_46770,12,15,5724442
69h,PA14_46770,12,15,5711466
69h,PA14_46770,12,15,5824776
89h,PA14_46770,12,15,7503041
89h,PA14_46770,12,15,6967375
89h,PA14_46770,12,15,6954960
89h,PA14_46770,12,15,7023509
13h,PA14_01240,12,13,1621868
13h,PA14_01240,12,13,1532287
13h,PA14_01240,12,13,1515465
13h,PA14_01240,12,13,1588770
19h,PA14_01240,12,13,1956475
19h,PA14_01240,12,13,1895848
19h,PA14_01240,12,13,1918355
19h,PA14_01240,12,13,1980820
39h,PA14_01240,12,13,3355808
39h,PA14_01240,12,13,3273486
39h,PA14_01240,12,13,3267552
39h,PA14_01240,12,13,3405957
44h,PA14_01240,12,13,3656849
44h,PA14_01240,12,13,3729459
44h,PA14_01240,12,13,3619574
44h,PA14_01240,12,13,3774153
69h,PA14_01240,12,13,6062746
69h,PA14_01240,12,13,5562828
69h,PA14_01240,12,13,5429413
69h,PA14_01240,12,13,5756041
89h,PA14_01240,12,13,7360305
89h,PA14_01240,12,13,6536019
89h,PA14_01240,12,13,6591642
89h,PA14_01240,12,13,6788323
13h,PA14_27000,12,11,1575644
13h,PA14_27000,12,11,1529529
13h,PA14_27000,12,11,1486910
13h,PA14_27000,12,11,1521011
19h,PA14_27000,12,11,1946408
19h,PA14_27000,12,11,1882307
19h,PA14_27000,12,11,1844621
19h,PA14_27000,12,11,1939771
39h,PA14_27000,12,11,3315555
39h,PA14_27000,12,11,3222437
39h,PA14_27000,12,11,3181722
39h,PA14_27000,12,11,3312895
44h,PA14_27000,12,11,3685738
44h,PA14_27000,12,11,3603078
44h,PA14_27000,12,11,3533194
44h,PA14_27000,12,11,3712217
69h,PA14_27000,12,11,5941931
69h,PA14_27000,12,11,5447824
69h,PA14_27000,12,11,5346679
69h,PA14_27000,12,11,5453153
89h,PA14_27000,12,11,7195363
89h,PA14_27000,12,11,6458949
89h,PA14_27000,12,11,6510915
89h,PA14_27000,12,11,6440545
13h,PA14_31090,12,9,1182023
13h,PA14_31090,12,9,1194641
13h,PA14_31090,12,9,1186966
13h,PA14_31090,12,9,1208745
19h,PA14_31090,12,9,1461894
19h,PA14_31090,12,9,1480796
19h,PA14_31090,12,9,1456770
19h,PA14_31090,12,9,1461120
39h,PA14_31090,12,9,2382630
39h,PA14_31090,12,9,2412431
39h,PA14_31090,12,9,2371955
39h,PA14_31090,12,9,2407935
44h,PA14_31090,12,9,2666589
44h,PA14_31090,12,9,2745290
44h,PA14_31090,12,9,2663191
44h,PA14_31090,12,9,2666364
69h,PA14_31090,12,9,3752415
69h,PA14_31090,12,9,3654644
69h,PA14_31090,12,9,3666005
69h,PA14_31090,12,9,3680125
89h,PA14_31090,12,9,4695330
89h,PA14_31090,12,9,4633938
89h,PA14_31090,12,9,4699205
89h,PA14_31090,12,9,4618298
13h,PA14_19360,12,7,1398595
13h,PA14_19360,12,7,917310
13h,PA14_19360,12,7,1484059
13h,PA14_19360,12,7,1514210
19h,PA14_19360,12,7,1862091
19h,PA14_19360,12,7,1793664
19h,PA14_19360,12,7,1862852
19h,PA14_19360,12,7,1875236
39h,PA14_19360,12,7,3243587
39h,PA14_19360,12,7,3103665
